,post_url,num_comments,num_likes,caption,image_url,is_video,labels,labels_str,comment_norm,likes_norm,engage_scores,engagement_metr,labels_tokens,topic0,topic1,topic2,topic3,topic4
10,https://www.instagram.com/p/CGH0no6BFlN/,158,46859,"Archive Collection 1996/2012 — Launching a re-edition of iconic classics from our archives. 

Autumn/Winter 1998/99

Amber Valletta by J.M.Ferrater

Reviving Zara campaigns from the last decades, the collection features re-edited garments from past seasons that are showcased through a selection of campaign images, giving them an updated look #zarawoman #zaraarchives",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/120844807_3310867218960794_7220254150171452973_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=W8gr7yzzkc4AX-2wWpZ&tp=19&oh=ef1e5bb8dc03e63c923a7a77b6e9725e&oe=5FBA1D3C,False,"['face', 'hair', 'eyebrow', 'forehead', 'hairstyle', 'chin', 'lip', 'skin', 'blond', 'beauty']",face hair eyebrow forehead hairstyle chin lip skin blond beauty,0.04867529266789895,0.15987594508283975,0.09315555363387527,0,"['face', 'hair', 'eyebrow', 'forehead', 'hairstyle', 'chin', 'lip', 'skin', 'blond', 'beauty']",0.018233992159366608,0.018255697563290596,0.018245872110128403,0.9269896745681763,0.018274741247296333
11,https://www.instagram.com/p/CGHRzkzh3X7/,130,47200,"Archive Collection 1996/2012 — Launching a re-edition of iconic classics from our archives. 

Autumn/Winter 1998/99
Carolyn Murphy by J.M.Ferrater

Reviving Zara campaigns from the last decades, the collection features re-edited garments from past seasons that are showcased through a selection of campaign images, giving them an updated look #zarawoman #zaraarchives",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/121060892_342322673686945_5549613923350962038_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=LnaFtXjCxT8AX-VZekM&tp=19&oh=280df95040b7330959814f395a561ca6&oe=5FB984F3,False,"['face', 'sitting', 'beauty', 'model', 'photo', 'shoot', 'photography', 'monochrome', 'monochrome', 'photography', 'style']",face sitting beauty black-and-white model photo shoot photography monochrome monochrome photography style,0.04004929143561306,0.16103938641264295,0.08844532942642502,0,"['face', 'sitting', 'beauty', 'model', 'photo', 'shoot', 'photography', 'monochrome', 'monochrome', 'photography', 'style']",0.6042182445526123,0.018543768674135208,0.018443353474140167,0.3401821255683899,0.018612461164593697
12,https://www.instagram.com/p/CGFysDqBDgU/,256,52022,"Archive Collection 1996/2012 — Launching a re-edition of iconic classics from our archives. 

Autumn/Winter 1998/99
Amber Valletta by J.M.Ferrater

Reviving Zara campaigns from the last decades, the collection features re-edited garments from past seasons that are showcased through a selection of campaign images, giving them an updated look.
#zarawoman #zaraaarchives",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/121226359_901280823737008_2181533781977662444_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=W1N6PRY9YLIAX-zMxRR&tp=19&oh=def7ee5e88d2971fabcb0460a0dab7cc&oe=5FBB3F3B,False,"['hair', 'clothing', 'street', 'fashion', 'fashion', 'beauty', 'coat', 'hairstyle', 'outerwear', 'snapshot', 'fashion', 'model']",hair clothing street fashion fashion beauty coat hairstyle outerwear snapshot fashion model,0.07886629698089957,0.1774913338974261,0.11831631174751017,0,"['hair', 'clothing', 'street', 'fashion', 'fashion', 'beauty', 'coat', 'hairstyle', 'outerwear', 'snapshot', 'fashion', 'model']",0.022404108196496964,0.6036955118179321,0.022789359092712402,0.32821011543273926,0.022900912910699844
13,https://www.instagram.com/p/CGFTju-hOV0/,297,62390,"Archive Collection 1996/2012 — Launching a re-edition of iconic classics from our archives. 

Autumn/Winter 1996/97
Amber Valletta by Outumuro

Reviving Zara campaigns from the last decades, the collection features re-edited garments from past seasons that are showcased through a selection of campaign images, giving them an updated look.
#zarawoman #zaraaarchives",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/121022796_631625447501399_6532429360042908706_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=S6owjt-Q6YwAX_AM22N&tp=19&oh=c055847b23a679ed9561fc06449ba392&oe=5FBBE1C0,False,"['clothing', 'standing', 'dress', 'shoulder', 'fashion', 'joint', 'costume', 'footwear', 'outerwear']",clothing standing dress shoulder black-and-white fashion joint costume footwear outerwear,0.09149722735674677,0.21286540928569478,0.14004450012832598,1,"['clothing', 'standing', 'dress', 'shoulder', 'fashion', 'joint', 'costume', 'footwear', 'outerwear']",0.029436279088258743,0.02960871532559395,0.02944221906363964,0.028820721432566643,0.8826920390129089
14,https://www.instagram.com/p/CGEziMoBdXy/,570,130584,"Archive Collection 1996/2012 — Launching a re-edition of iconic classics from our archives. 

Autumn/Winter 2003/04
Kate Moss  by Alfonso Ohnur

Reviving Zara campaigns of the last decades, the collection features re-edited garments from past seasons that are showcased through a selection of campaign images, giving them an updated look.
#zarawoman #zaraarchive",https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/120993283_686054768975044_6854608491474824459_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=1&_nc_ohc=mnAFDdEugi8AX-DY69z&tp=19&oh=aa42bef535448504213487f911a620d5&oe=5FB96367,False,"['hair', 'beauty', 'skin', 'photo', 'shoot', 'fashion', 'model', 'model', 'long', 'hair', 'hairstyle', 'shoulder', 'fashion']",hair beauty skin photo shoot fashion model model long hair hairstyle shoulder fashion,0.1756007393715342,0.4455332041378934,0.2835737252780779,1,"['hair', 'beauty', 'skin', 'photo', 'shoot', 'fashion', 'model', 'model', 'long', 'hair', 'hairstyle', 'shoulder', 'fashion']",0.020412463694810867,0.020384252071380615,0.02016456611454487,0.9185328483581543,0.020505869761109352
15,https://www.instagram.com/p/CF7jisSBVUb/,459,70327,ZARA / CITIES. A project shot in the streets of Amsterdam @zaraman #zaracities #zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/120617088_3361215283970195_4641620479375143867_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=w5YVnelknuEAX8HMhC1&tp=19&oh=4c9890f4fe4428bb7e2191bf13d3f3ee&oe=5FBA5573,False,"['sitting', 'fashion', 'cool', 'beanie', 'photography', 'headgear', 'photo', 'shoot', 'model', 'street', 'fashion', 'outerwear']",sitting fashion cool beanie photography headgear photo shoot model street fashion outerwear,0.1414048059149723,0.23994527390343096,0.18082099311035577,1,"['sitting', 'fashion', 'cool', 'beanie', 'photography', 'headgear', 'photo', 'shoot', 'model', 'street', 'fashion', 'outerwear']",0.2270452082157135,0.02295093424618244,0.022878006100654602,0.02267041988670826,0.7044553756713867
16,https://www.instagram.com/p/CF7C9VNBOfh/,219,66235,ZARA / CITIES. A project shot in the streets of Amsterdam @zaraman #zaracities #zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/120876378_788108388400705_2582196076956520113_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=cia1bjdxjG0AX8I7-dS&tp=19&oh=f80141ef4ea17eebafb0d1b25a496825&oe=5FBA19F1,False,"['photograph', 'white', 'standing', 'uniform', 'trench', 'coat', 'snapshot', 'street', 'outerwear', 'coat']",photograph white standing black-and-white uniform trench coat snapshot street outerwear coat,0.06746765249537892,0.2259839779457925,0.13087418267554435,0,"['photograph', 'white', 'standing', 'uniform', 'trench', 'coat', 'snapshot', 'street', 'outerwear', 'coat']",0.018351294100284576,0.9259335994720459,0.018653932958841324,0.018288690596818924,0.01877247542142868
17,https://www.instagram.com/p/CF6k_FBhcfM/,267,83417,ZARA / CITIES. A project shot in the streets of Amsterdam @zaraman #zaracities #zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/120854506_338008630741395_4936793619813078642_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=mXoUEFBYyc8AX-jw6ko&tp=19&oh=440f8e8d969cb7a9d4e76b0c2ea230f0&oe=5FBC024D,False,"['standing', 'snapshot', 'street', 'fashion', 'photography', 'shoe', 'neck']",standing snapshot street fashion photography shoe t-shirt neck,0.0822550831792976,0.284606408821683,0.16319561343625175,1,"['standing', 'snapshot', 'street', 'fashion', 'photography', 'shoe', 'neck']",0.029004056006669998,0.029604686424136162,0.8831017017364502,0.028802206739783287,0.029487328603863716
18,https://www.instagram.com/p/CFxR2ZuBJX4/,605,75292,Customize your shirt by embroidering your chosen initials in the color and position of your choice #editedshirt #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/120337783_197577408401137_2106994980753294633_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=vkhva9PyH9QAX9ZRBFh&tp=19&oh=87db2a80d4ad62d542b6ecb995f59c4b&oe=5FBBCBD3,False,"['clothing', 'blue', 'white', 'fashion', 'fashion', 'model', 'shoulder', 'dress', 'outerwear', 'neck', 'footwear']",clothing blue white fashion fashion model shoulder dress outerwear neck footwear,0.18638324091189157,0.2568851161394219,0.2145839910029037,1,"['clothing', 'blue', 'white', 'fashion', 'fashion', 'model', 'shoulder', 'dress', 'outerwear', 'neck', 'footwear']",0.02276703342795372,0.022753717377781868,0.022780561819672585,0.02248069830238819,0.9092180132865906
19,https://www.instagram.com/p/CFwzAzjB35r/,223,46922,Customize your shirt by embroidering your chosen initials in the color and position of your choice #editedshirt #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/120241765_328534828437085_8663259359232202811_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=wymPyE1SxpcAX9B1fUj&_nc_tp=15&oh=c0b81182210a61ecbb7bc49b45b3debd&oe=5FB9D991,False,"['white', 'furniture', 'outerwear', 'clothes', 'hanger', 'table', 'textile', 'chair', 'floor']",white furniture outerwear clothes hanger table textile chair floor,0.06869993838570548,0.16009089172148375,0.10525631972001678,0,"['white', 'furniture', 'outerwear', 'clothes', 'hanger', 'table', 'textile', 'chair', 'floor']",0.04171193763613701,0.04056304693222046,0.04101528227329254,0.04044007137417793,0.8362696766853333
20,https://www.instagram.com/p/CFwQDMjhTL5/,347,65882,Customize your shirt by embroidering your chosen initials in the color and position of your choice #editedshirt #zarawoman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/120569668_1006738139790235_1642747375416890029_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=wBV5LjREVasAX_9F4xe&_nc_tp=18&oh=9b653f47e70c95360effa1370fe1ce71&oe=5FBB7D3A,False,"['shoulder', 'clothing', 'white', 'denim', 'blue', 'jeans', 'joint', 'sitting', 'fashion', 'textile']",shoulder clothing white denim blue jeans joint sitting fashion textile,0.10690080098582871,0.22477959439910472,0.15405231835113914,1,"['shoulder', 'clothing', 'white', 'denim', 'blue', 'jeans', 'joint', 'sitting', 'fashion', 'textile']",0.9093611836433411,0.022633882239460945,0.022627077996730804,0.022415345534682274,0.022962531074881554
21,https://www.instagram.com/p/CFkT0CABBa5/,589,51177,Corduroy chino pants @zaraman #zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/120102830_739778206754010_975251345917770852_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=106&_nc_ohc=_EMYuV4yuf4AX9owv9k&tp=19&oh=190ff9201e6206da36102e196505fcfa&oe=5FBAB833,False,"['sitting', 'outerwear', 'human', 'headgear', 'stock', 'photography', 'shoe']",sitting outerwear human headgear stock photography shoe,0.18145409735058535,0.17460831945847094,0.17871578619373957,1,"['sitting', 'outerwear', 'human', 'headgear', 'stock', 'photography', 'shoe']",0.44185712933540344,0.025461578741669655,0.48173364996910095,0.025391392409801483,0.025556255131959915
22,https://www.instagram.com/p/CFjzMIwhHsH/,255,54110,Fleece jacket @zaraman #zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/120092840_380961282923542_1790987757039105307_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=a4N3D3-tWq0AX_97gxh&tp=19&oh=2f729adbdf58c46facd5fb1613a1684f&oe=5FB9CAEB,False,"['hair', 'hairstyle', 'jheri', 'curl', 'afro', 'human', 'outerwear', 'photography', 'portrait', 'gesture']",hair hairstyle jheri curl afro human outerwear photography portrait s-curl gesture,0.07855822550831792,0.18461527963534133,0.12098104715912728,0,"['hair', 'hairstyle', 'jheri', 'curl', 'afro', 'human', 'outerwear', 'photography', 'portrait', 'gesture']",0.029141545295715332,0.029053574427962303,0.44581741094589233,0.46685653924942017,0.029130935668945312
23,https://www.instagram.com/p/CFjV7eEhCPU/,223,53227,Checks and Cords. Textured plaid overshirt @zaraman #zaraman,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/120045138_2733252890325874_2874258518758400592_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4T2UR690rRkAX_HbQRH&tp=19&oh=0fc3a7aa6709d87b6f4ae53c950d595b&oe=5FBA2F5F,False,"['plaid', 'standing', 'fashion', 'outerwear', 'pattern', 'design', 'beige', 'facial', 'hair', 'photography', 'jacket']",plaid standing fashion outerwear pattern design beige facial hair photography jacket,0.06869993838570548,0.18160261484291837,0.11386100896859064,0,"['plaid', 'standing', 'fashion', 'outerwear', 'pattern', 'design', 'beige', 'facial', 'hair', 'photography', 'jacket']",0.020350899547338486,0.7406792640686035,0.020690632984042168,0.19783064723014832,0.020448511466383934
24,https://www.instagram.com/p/CFckbyrBf2w/,756,90554,Rib trim fleece romper #zaramini @zarakids,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/119734564_785148008900371_8195263663015000492_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=SxDu0TlWO28AX9Jn_di&tp=19&oh=a88f4ec4f705b243a245e7e064046a1d&oe=5FBA3A39,False,"['people', 'sitting', 'wood', 'nativity', 'scene', 'child', 'family']",people sitting wood nativity scene child family,0.23290203327171904,0.30895679231378115,0.2633239368885439,1,"['people', 'sitting', 'wood', 'nativity', 'scene', 'child', 'family']",0.7969198226928711,0.05145977810025215,0.05027297884225845,0.05072362720966339,0.05062378942966461
25,https://www.instagram.com/p/CFcBVNBBToE/,463,102294,Mini collection for newborns #zaramini @zarakids,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/120043234_366862104490570_7807052379247711185_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=Fd9300Nsqe4AX8ok34G&_nc_tp=15&oh=fa6d9930aea54ecce01abfc8b2a89643&oe=5FBA4633,False,"['mammal', 'vertebrate', 'dog', 'canidae', 'dog', 'breed', 'carnivore', 'field', 'trial', 'sporting', 'group', 'spinone', 'italiano', 'hunting', 'dog']",mammal vertebrate dog canidae dog breed carnivore field trial sporting group spinone italiano hunting dog,0.14263709180529882,0.34901192783251905,0.22518702621618691,1,"['mammal', 'vertebrate', 'dog', 'canidae', 'dog', 'breed', 'carnivore', 'field', 'trial', 'sporting', 'group', 'spinone', 'italiano', 'hunting', 'dog']",0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
26,https://www.instagram.com/p/CFbhwB9BiYo/,1043,189396,Fleece coat for newborns #zaramini @zarakids,https://scontent-ort2-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/119950295_181076790194292_1371210550911871989_n.jpg?_nc_ht=scontent-ort2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Sr2vkFUCZUcAX9nC0na&_nc_tp=15&oh=230429b85c733f0cad7cb43ef2e913de&oe=5FBAF445,False,"['wool', 'child', 'skin', 'knit', 'cap', 'woolen', 'beige', 'headgear', 'outerwear', 'hug', 'baby']",wool child skin knit cap woolen beige headgear outerwear hug baby,0.3213185459026494,0.6461910090891722,0.4512675311772585,1,"['wool', 'child', 'skin', 'knit', 'cap', 'woolen', 'beige', 'headgear', 'outerwear', 'hug', 'baby']",0.034860145300626755,0.5663133263587952,0.03404398262500763,0.330230176448822,0.03455236181616783
